Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,profit ,proper data
8402,CA-2018-121818,20-11-2018,21-11-2018,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,60594.04331,South,OFF-AR-10023138,Office Supplies,Art,Staples in misc. colors,215.1932437,32.27898656,20-11-2018
8403,CA-2017-127670,20-03-2017,24-03-2017,Standard Class,RD-19662,Robert Dilbeck,Home Office,United States,Saint Peters,Missouri,60594.94017,Central,FUR-TA-10001097,Furniture,Tables,Chromcraft Round Conference Tables,215.1905823,32.27858735,20-03-2017
8404,CA-2017-102981,06-09-2017,09-09-2017,Second Class,MO-17500,Mary O'Rourke,Consumer,United States,New York City,New York,60595.83703,East,TEC-AC-10004763,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,215.1879209,32.27818814,06-09-2017
8405,CA-2017-102981,06-09-2017,09-09-2017,Second Class,MO-17500,Mary O'Rourke,Consumer,United States,New York City,New York,60596.7339,East,FUR-BO-10001813,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",215.1852595,32.27778893,06-09-2017
8406,CA-2018-115651,09-07-2018,12-07-2018,First Class,NS-18640,Noel Staavos,Corporate,United States,Chicago,Illinois,60597.63076,Central,OFF-AR-10001132,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",215.1825981,32.27738972,09-07-2018
8407,CA-2018-115651,09-07-2018,12-07-2018,First Class,NS-18640,Noel Staavos,Corporate,United States,Chicago,Illinois,60598.52762,Central,OFF-AP-10000057,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,215.1799367,32.27699051,09-07-2018
8408,CA-2018-152702,12-10-2018,16-10-2018,Standard Class,SN-20712,Steve Nguyen,Home Office,United States,Rockford,Illinois,60599.42449,Central,FUR-CH-10002306,Furniture,Chairs,"Global Stack Chair without Arms, Black",215.1772753,32.2765913,12-10-2018
8409,CA-2017-169103,08-03-2017,13-03-2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,60600.32135,South,TEC-PH-10001532,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,215.1746139,32.27619209,08-03-2017
8410,CA-2017-169103,08-03-2017,13-03-2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,60601.21822,South,FUR-FU-10004008,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",215.1719525,32.27579288,08-03-2017
8411,CA-2015-139192,27-05-2015,01-06-2015,Second Class,LC-16885,Lena Creighton,Consumer,United States,San Francisco,California,60602.11508,West,TEC-PH-10000488,Technology,Phones,Plantronics HL10 Handset Lifter,215.1692911,32.27539367,27-05-2015
8412,CA-2015-139192,27-05-2015,01-06-2015,Second Class,LC-16885,Lena Creighton,Consumer,United States,San Francisco,California,60603.01194,West,TEC-AC-10001608,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,215.1666297,32.27499446,27-05-2015
8413,US-2016-153500,03-07-2016,05-07-2016,First Class,DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,60603.90881,East,FUR-FU-10000295,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,215.1639683,32.27459525,03-07-2016
8414,US-2016-153500,03-07-2016,05-07-2016,First Class,DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,60604.80567,East,OFF-PA-10001309,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",215.1613069,32.27419604,03-07-2016
8415,US-2016-153500,03-07-2016,05-07-2016,First Class,DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,60605.70253,East,FUR-FU-10004462,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",215.1586455,32.27379683,03-07-2016
8416,CA-2016-110667,04-04-2016,08-04-2016,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,60606.5994,East,OFF-AR-10000718,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,215.1559841,32.27339762,04-04-2016
8417,CA-2016-110667,04-04-2016,08-04-2016,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,60607.49626,East,FUR-FU-10004624,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,215.1533227,32.27299841,04-04-2016
8418,CA-2016-110667,04-04-2016,08-04-2016,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,60608.39312,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,215.1506613,32.2725992,04-04-2016
8419,CA-2016-110667,04-04-2016,08-04-2016,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,60609.28999,East,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,215.1479999,32.27219999,04-04-2016
8420,CA-2018-167150,10-12-2018,17-12-2018,Standard Class,BP-11185,Ben Peterman,Corporate,United States,San Diego,California,60610.18685,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,215.1453385,32.27180078,10-12-2018
8421,CA-2018-167150,10-12-2018,17-12-2018,Standard Class,BP-11185,Ben Peterman,Corporate,United States,San Diego,California,60611.08371,West,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",215.1426771,32.27140157,10-12-2018
8422,CA-2017-105286,24-11-2017,01-12-2017,Standard Class,MG-17652,Matthew Grinstein,Home Office,United States,Philadelphia,Pennsylvania,60611.98058,East,OFF-FA-10001756,Office Supplies,Fasteners,Stockwell Gold Paper Clips,215.1400157,32.27100236,24-11-2017
8423,US-2016-125376,23-03-2016,29-03-2016,Standard Class,JD-16062,Julia Dunbar,Consumer,United States,Houston,Texas,60612.87744,Central,FUR-CH-10003398,Furniture,Chairs,Global Deluxe Steno Chair,215.1373543,32.27060315,23-03-2016
8424,CA-2016-161263,16-04-2016,21-04-2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,60613.7743,East,OFF-AP-10002352,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,215.1346929,32.27020394,16-04-2016
8425,CA-2016-161263,16-04-2016,21-04-2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,60614.67117,East,OFF-FA-10004840,Office Supplies,Fasteners,"Super Bands, 12/Pack",215.1320315,32.26980473,16-04-2016
8426,CA-2016-161263,16-04-2016,21-04-2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,60615.56803,East,OFF-AR-10004759,Office Supplies,Art,Crayola Colored Pencils,215.1293701,32.26940552,16-04-2016
8427,CA-2016-161263,16-04-2016,21-04-2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,60616.46489,East,TEC-PH-10002117,Technology,Phones,Plantronics 81404,215.1267087,32.26900631,16-04-2016
8428,CA-2016-161263,16-04-2016,21-04-2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,60617.36176,East,OFF-FA-10003061,Office Supplies,Fasteners,Assorted Color Push Pins,215.1240473,32.2686071,16-04-2016
8429,CA-2016-161263,16-04-2016,21-04-2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,60618.25862,East,OFF-BI-10004332,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",215.1213859,32.26820789,16-04-2016
8430,CA-2017-157688,01-10-2017,02-10-2017,First Class,BD-11622,Brian DeCherney,Consumer,United States,San Francisco,California,60619.15548,West,FUR-CH-10001148,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",215.1187245,32.26780868,01-10-2017
8431,US-2018-139957,28-09-2018,30-09-2018,Second Class,CM-12162,Charles McCrossin,Consumer,United States,Brownsville,Texas,60620.05235,Central,OFF-SU-10001937,Office Supplies,Supplies,Staple remover,215.1160631,32.26740947,28-09-2018
8432,US-2016-150163,25-07-2016,29-07-2016,Standard Class,RB-19797,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,60620.94921,East,OFF-BI-10001526,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,215.1134017,32.26701026,25-07-2016
8433,CA-2016-144654,20-11-2016,26-11-2016,Standard Class,SN-20562,Skye Norling,Home Office,United States,Los Angeles,California,60621.84607,West,OFF-AR-10003734,Office Supplies,Art,Newell 335,215.1107403,32.26661105,20-11-2016
8434,CA-2017-152816,28-04-2017,02-05-2017,Standard Class,EH-14007,Erica Hernandez,Home Office,United States,Denver,Colorado,60622.74294,West,OFF-PA-10001972,Office Supplies,Paper,Xerox 1883,215.1080789,32.26621184,28-04-2017
8435,CA-2018-106945,14-11-2018,19-11-2018,Standard Class,FO-14307,Frank Olsen,Consumer,United States,New York City,New York,60623.6398,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,215.1054175,32.26581263,14-11-2018
8436,CA-2017-134348,12-11-2017,19-11-2017,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Mesa,Arizona,60624.53666,West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,215.1027561,32.26541342,12-11-2017
8437,CA-2017-134348,12-11-2017,19-11-2017,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Mesa,Arizona,60625.43353,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,215.1000947,32.26501421,12-11-2017
8438,CA-2017-134348,12-11-2017,19-11-2017,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Mesa,Arizona,60626.33039,West,TEC-AC-10003449,Technology,Accessories,Micropad Numeric Keypads,215.0974333,32.264615,12-11-2017
8439,CA-2017-161781,29-09-2017,30-09-2017,First Class,CC-12102,Chad Cunningham,Home Office,United States,Columbus,Indiana,60627.22725,Central,OFF-AR-10000257,Office Supplies,Art,Newell 330,215.0947719,32.26421579,29-09-2017
8440,CA-2018-132521,23-09-2018,25-09-2018,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,60628.12412,West,OFF-AP-10002193,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,215.0921105,32.26381658,23-09-2018
8441,CA-2018-132521,23-09-2018,25-09-2018,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,60629.02098,West,OFF-ST-10001327,Office Supplies,Storage,Sterilite Officeware Hinged File Box,215.0894491,32.26341737,23-09-2018
8442,CA-2018-132521,23-09-2018,25-09-2018,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,60629.91784,West,OFF-BI-10000406,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,215.0867877,32.26301816,23-09-2018
8443,CA-2016-110016,29-11-2016,04-12-2016,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Detroit,Michigan,60630.81471,Central,OFF-PA-10000351,Office Supplies,Paper,Easy-staple paper,215.0841263,32.26261895,29-11-2016
8444,CA-2016-110016,29-11-2016,04-12-2016,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Detroit,Michigan,60631.71157,Central,FUR-CH-10002882,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",215.0814649,32.26221974,29-11-2016
8445,US-2017-143819,01-03-2017,05-03-2017,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,60632.60843,East,FUR-TA-10001097,Furniture,Tables,Chromcraft Round Conference Tables,215.0788035,32.26182053,01-03-2017
8446,US-2017-143819,01-03-2017,05-03-2017,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,60633.5053,East,OFF-PA-10003129,Office Supplies,Paper,Easy-staple paper,215.0761421,32.26142132,01-03-2017
8447,US-2017-143819,01-03-2017,05-03-2017,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,60634.40216,East,OFF-ST-10003210,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,215.0734807,32.26102211,01-03-2017
8448,US-2017-143819,01-03-2017,05-03-2017,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,60635.29902,East,TEC-MA-10003981,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,215.0708193,32.2606229,01-03-2017
8449,CA-2017-167584,12-08-2017,12-08-2017,Same Day,LC-16872,Lena Cacioppo,Consumer,United States,Des Moines,Iowa,60636.19589,Central,OFF-PA-10000031,Office Supplies,Paper,Xerox 226,215.068158,32.26022369,12-08-2017
8450,CA-2017-166163,15-08-2017,20-08-2017,Second Class,CY-12745,Craig Yedwab,Corporate,United States,Oakland,California,60637.09275,West,TEC-PH-10004898,Technology,Phones,Nokia Lumia 521 (T-Mobile),215.0654966,32.25982448,15-08-2017
8451,CA-2017-166163,15-08-2017,20-08-2017,Second Class,CY-12745,Craig Yedwab,Corporate,United States,Oakland,California,60637.98961,West,OFF-LA-10000454,Office Supplies,Labels,Avery 490,215.0628352,32.25942527,15-08-2017
8452,CA-2018-158407,04-06-2018,10-06-2018,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,60638.88648,South,FUR-FU-10001969,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,215.0601738,32.25902606,04-06-2018
8453,CA-2018-158407,04-06-2018,10-06-2018,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,60639.78334,South,TEC-PH-10001821,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,215.0575124,32.25862685,04-06-2018
8454,CA-2016-143490,06-12-2016,13-12-2016,Standard Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,60640.6802,West,OFF-AR-10002954,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,215.054851,32.25822764,06-12-2016
8455,CA-2016-143490,06-12-2016,13-12-2016,Standard Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,60641.57707,West,TEC-PH-10000578,Technology,Phones,AT&T 1080 Corded phone,215.0521896,32.25782843,06-12-2016
8456,CA-2016-165085,27-12-2016,31-12-2016,Standard Class,BT-11485,Brad Thomas,Home Office,United States,Clinton,Maryland,60642.47393,East,OFF-PA-10000607,Office Supplies,Paper,Xerox 1952,215.0495282,32.25742922,27-12-2016
8457,CA-2016-165085,27-12-2016,31-12-2016,Standard Class,BT-11485,Brad Thomas,Home Office,United States,Clinton,Maryland,60643.37079,East,OFF-AP-10002520,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,215.0468668,32.25703001,27-12-2016
8458,CA-2018-160423,21-01-2018,26-01-2018,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Charlotte,North Carolina,60644.26766,South,OFF-ST-10004342,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",215.0442054,32.2566308,21-01-2018
8459,CA-2018-160423,21-01-2018,26-01-2018,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Charlotte,North Carolina,60645.16452,South,OFF-BI-10004003,Office Supplies,Binders,GBC Recycled VeloBinder Covers,215.041544,32.25623159,21-01-2018
8460,CA-2015-159340,25-06-2015,28-06-2015,First Class,NS-18642,Noel Staavos,Corporate,United States,Los Angeles,California,60646.06138,West,FUR-TA-10004149,Furniture,Tables,Hon 4060 Series Tables,215.0388826,32.25583238,25-06-2015
8461,CA-2017-107216,14-06-2017,17-06-2017,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,60646.95825,West,OFF-AR-10001547,Office Supplies,Art,Newell 328,215.0362212,32.25543317,14-06-2017
8462,CA-2017-107216,14-06-2017,17-06-2017,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,60647.85511,West,FUR-FU-10000208,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",215.0335598,32.25503396,14-06-2017
8463,CA-2017-107216,14-06-2017,17-06-2017,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,60648.75197,West,TEC-AC-10001015,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H392,215.0308984,32.25463475,14-06-2017
8464,CA-2017-107216,14-06-2017,17-06-2017,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,60649.64884,West,OFF-AR-10002257,Office Supplies,Art,Newell 348,215.028237,32.25423554,14-06-2017
8465,US-2018-145863,21-04-2018,27-04-2018,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Houston,Texas,60650.5457,Central,OFF-BI-9995776,Office Supplies,Binders,Avery Non-Stick Binders,215.0255756,32.25383633,21-04-2018
8466,US-2018-145863,21-04-2018,27-04-2018,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Houston,Texas,60651.44256,Central,OFF-BI-9993685,Office Supplies,Binders,UniKeep View Case Binders,215.0229142,32.25343712,21-04-2018
8467,CA-2017-112342,21-10-2017,27-10-2017,Standard Class,NM-18522,Neoma Murray,Consumer,United States,Riverside,California,60652.33943,West,OFF-PA-10001894,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/6",215.0202528,32.25303791,21-10-2017
8468,US-2017-110156,19-11-2017,24-11-2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,60653.23629,Central,OFF-ST-10000644,Office Supplies,Storage,"Tennsco Lockers, Gray",215.0175914,32.2526387,19-11-2017
8469,US-2017-110156,19-11-2017,24-11-2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,60654.13315,Central,FUR-FU-10000208,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",215.01493,32.25223949,19-11-2017
8470,US-2017-110156,19-11-2017,24-11-2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,60655.03002,Central,OFF-BI-10003678,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",215.0122686,32.25184028,19-11-2017
8471,US-2017-110156,19-11-2017,24-11-2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,60655.92688,Central,OFF-FA-10003497,Office Supplies,Fasteners,Staples,215.0096072,32.25144107,19-11-2017
8472,US-2017-110156,19-11-2017,24-11-2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,60656.82374,Central,OFF-EN-10003800,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 15",215.0069458,32.25104186,19-11-2017
8473,US-2017-110156,19-11-2017,24-11-2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,60657.72061,Central,TEC-PH-10003591,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,215.0042844,32.25064265,19-11-2017
8474,US-2017-110156,19-11-2017,24-11-2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,60658.61747,Central,OFF-PA-10004737,Office Supplies,Paper,Xerox 1907,215.001623,32.25024344,19-11-2017
8475,US-2017-110156,19-11-2017,24-11-2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,60659.51433,Central,OFF-BI-10005629,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,214.9989616,32.24984423,19-11-2017
8476,CA-2018-140585,18-12-2018,23-12-2018,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,60660.4112,West,OFF-BI-10006384,Office Supplies,Binders,Binding Machine Supplies,214.9963002,32.24944502,18-12-2018
8477,CA-2018-140585,18-12-2018,23-12-2018,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,60661.30806,West,FUR-BO-10002208,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",214.9936388,32.24904581,18-12-2018
8478,CA-2018-140585,18-12-2018,23-12-2018,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,60662.20493,West,TEC-AC-10003612,Technology,Accessories,Logitech Illuminated - Keyboard,214.9909774,32.2486466,18-12-2018
8479,CA-2017-144857,22-07-2017,24-07-2017,Second Class,DL-13497,Dionis Lloyd,Corporate,United States,San Francisco,California,60663.10179,West,OFF-LA-10003768,Office Supplies,Labels,Self-Adhesive Removable Labels,214.988316,32.24824739,22-07-2017
8480,CA-2016-142755,04-09-2016,08-09-2016,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,60663.99865,South,OFF-PA-10001972,Office Supplies,Paper,Xerox 1910,214.9856546,32.24784818,04-09-2016
8481,CA-2016-142755,04-09-2016,08-09-2016,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,60664.89552,South,TEC-AC-10002051,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,214.9829932,32.24744897,04-09-2016
8482,CA-2016-142755,04-09-2016,08-09-2016,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,60665.79238,South,OFF-PA-10000143,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",214.9803318,32.24704976,04-09-2016
8483,CA-2016-142755,04-09-2016,08-09-2016,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,60666.68924,South,OFF-EN-10004461,Office Supplies,Envelopes,Security-Tint Envelopes,214.9776704,32.24665055,04-09-2016
8484,US-2015-147627,20-01-2015,26-01-2015,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,60667.58611,South,TEC-PH-10001063,Technology,Phones,Apple iPhone 5C,214.975009,32.24625134,20-01-2015
8485,US-2015-147627,20-01-2015,26-01-2015,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,60668.48297,South,OFF-AR-10002377,Office Supplies,Art,Newell 353,214.9723476,32.24585213,20-01-2015
8486,US-2015-147627,20-01-2015,26-01-2015,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,60669.37983,South,FUR-FU-10003196,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",214.9696862,32.24545292,20-01-2015
8487,US-2015-147627,20-01-2015,26-01-2015,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,60670.2767,South,OFF-AR-10003813,Office Supplies,Art,Newell 329,214.9670248,32.24505371,20-01-2015
8488,US-2015-147627,20-01-2015,26-01-2015,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,60671.17356,South,OFF-EN-10001541,Office Supplies,Envelopes,Staple envelope,214.9643634,32.2446545,20-01-2015
8489,US-2015-147627,20-01-2015,26-01-2015,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,60672.07042,South,FUR-CH-10002333,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,214.961702,32.24425529,20-01-2015
8490,CA-2016-105970,02-03-2016,07-03-2016,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Richmond,Indiana,60672.96729,Central,OFF-AR-10003158,Office Supplies,Art,52 Colored Long Pencils,214.9590406,32.24385609,02-03-2016
8491,CA-2016-105970,02-03-2016,07-03-2016,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Richmond,Indiana,60673.86415,Central,OFF-EN-10001534,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,214.9563792,32.24345688,02-03-2016
8492,CA-2017-112102,12-04-2017,16-04-2017,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Springfield,Virginia,60674.76101,South,FUR-TA-10004088,Furniture,Tables,KI Adjustable-Height Table,214.9537178,32.24305767,12-04-2017
8493,CA-2017-112102,12-04-2017,16-04-2017,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Springfield,Virginia,60675.65788,South,OFF-PA-10000102,Office Supplies,Paper,Xerox 1947,214.9510564,32.24265846,12-04-2017
8494,CA-2017-112102,12-04-2017,16-04-2017,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Springfield,Virginia,60676.55474,South,OFF-EN-10002502,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,214.948395,32.24225925,12-04-2017
8495,US-2017-114776,06-12-2017,07-12-2017,First Class,GG-14652,Greg Guthrie,Corporate,United States,Antioch,California,60677.4516,West,OFF-PA-10004102,Office Supplies,Paper,Xerox 218,214.9457336,32.24186004,06-12-2017
8496,US-2017-134908,05-06-2017,09-06-2017,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Philadelphia,Pennsylvania,60678.34847,East,OFF-ST-10003481,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",214.9430722,32.24146083,05-06-2017
8497,US-2017-134908,05-06-2017,09-06-2017,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Philadelphia,Pennsylvania,60679.24533,East,OFF-LA-10000975,Office Supplies,Labels,Avery 504,214.9404108,32.24106162,05-06-2017
8498,US-2017-148803,11-12-2017,11-12-2017,Same Day,LR-16917,Lena Radford,Consumer,United States,Homestead,Florida,60680.14219,South,OFF-ST-10001478,Office Supplies,Storage,Steel Personal Filing/Posting Tote,214.9377494,32.24066241,11-12-2017
8499,CA-2017-152170,12-11-2017,15-11-2017,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,60681.03906,Central,OFF-EN-10002833,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",214.935088,32.2402632,12-11-2017
8500,CA-2017-152170,12-11-2017,15-11-2017,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,60681.93592,Central,OFF-AP-10002352,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,214.9324266,32.23986399,12-11-2017
8501,CA-2017-152170,12-11-2017,15-11-2017,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,60682.83278,Central,OFF-PA-10001765,Office Supplies,Paper,Xerox 1898,214.9297652,32.23946478,12-11-2017
8502,CA-2017-152170,12-11-2017,15-11-2017,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,60683.72965,Central,OFF-AR-10003396,Office Supplies,Art,Newell 334,214.9271038,32.23906557,12-11-2017
8503,CA-2017-152170,12-11-2017,15-11-2017,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,60684.62651,Central,OFF-BI-10002074,Office Supplies,Binders,Cardinal Slant-D Ring Binders,214.9244424,32.23866636,12-11-2017
8504,CA-2015-146969,29-09-2015,03-10-2015,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,60685.52337,West,FUR-FU-10004190,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,214.921781,32.23826715,29-09-2015
8505,CA-2015-146969,29-09-2015,03-10-2015,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,60686.42024,West,OFF-FA-10001563,Office Supplies,Fasteners,Stockwell Push Pins,214.9191196,32.23786794,29-09-2015
8506,CA-2015-146969,29-09-2015,03-10-2015,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,60687.3171,West,OFF-PA-10002107,Office Supplies,Paper,Xerox 225,214.9164582,32.23746873,29-09-2015
8507,CA-2015-146969,29-09-2015,03-10-2015,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,60688.21396,West,TEC-MA-10004243,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,214.9137968,32.23706952,29-09-2015
